cluster,genre,danceability,energy,valence,loudness,track_name,artist_name,popularity
3,Dance,0.493,0.527,0.697,-9.752,That's How You Like It,Beyoncé,45
0,Rock,0.519,0.666,0.274,-9.732,Level,The Raconteurs,52
3,Reggae,0.691,0.96,0.967,-4.632,Give A Little Love,Ziggy Marley & The Melody Makers,26
3,Children’s Music,0.726,0.58,0.799,-7.655,Lucky,Omar Apollo,45
1,R&B,0.589,0.355,0.573,-10.241,25 Reasons,Nivea,39
1,World,0.471,0.551,0.195,-6.897,Love's to Blame,for KING & COUNTRY,46
3,Hip-Hop,0.687,0.723,0.58,-5.126,Greatest Love,Ciara,67
0,Alternative,0.564,0.751,0.422,-4.695,GET UP - Acoustic Version,Shinedown,45
0,Soundtrack,0.357,0.897,0.147,-9.628,What a Bunch of A-Holes,Tyler Bates,38
3,Children's Music,0.838,0.447,0.947,-10.178,Boogie Board Boogie,Juice Music,1
0,Dance,0.601,0.768,0.634,-5.712,Rubber Band Man,T.I.,52
2,Classical,0.17,0.0463,0.0349,-26.446,"Prelude, Siciliano & Rondo: Siciliano",Malcolm Arnold,24
1,Rock,0.685,0.341,0.42,-10.434,broken - acoustic,lovelytheband,62
3,Indie,0.653,0.561,0.686,-4.679,Chakra Daemon,Foreign Air,50
1,World,0.461,0.392,0.22,-4.851,I Love You,Kim Bum Soo,46
2,Movie,0.381,0.0553,0.174,-16.544,I'll See You In My Dreams,The Mellomen,2
0,Anime,0.554,0.878,0.785,-9.61,Sennyuu,Kenji Kawai,0
3,Folk,0.622,0.645,0.776,-8.581,Champagne Corolla,Justin Townes Earle,44
1,Children's Music,0.582,0.473,0.326,-7.128,With A Little Help From My Friends,The Beat Bugs,27
4,Blues,0.307,0.505,0.337,-9.79,Mary Anna - Live,The Wood Brothers,32
3,Soul,0.622,0.782,0.684,-4.889,"Reach Out, I'll Be There - Single Version / Mono",Four Tops,52
3,Reggae,0.628,0.779,0.724,-4.469,Libertad - Feat. Dready,Tribal Seeds,36
1,Anime,0.529,0.419,0.47,-6.431,輝きながら・・・,Hideaki Tokunaga,23
3,Pop,0.582,0.846,0.736,-2.771,Good Vibes,Chris Janson,60
1,Jazz,0.759,0.0751,0.685,-14.77,cinnamon,oofoe,43
4,Comedy,0.62,0.84,0.417,-8.17,Being In Love,Marc Maron,15
4,Electronic,0.574,0.786,0.55,-8.322,Breathe (The Glitch Mob Remix),The Prodigy,42
1,R&B,0.399,0.226,0.165,-11.731,The Line,dvsn,52
4,Comedy,0.579,0.97,0.372,-2.778,"Tiger Escapes From Zoo, Frees Person From Life",Joe Rogan,43
4,Rock,0.602,0.916,0.549,-5.418,Persiana Americana - Remasterizado 2007,Soda Stereo,71
3,Jazz,0.638,0.665,0.625,-10.923,Heart,Plini,41
0,World,0.477,0.72,0.273,-4.832,You Make Me Brave,Shane & Shane,30
3,Indie,0.905,0.516,0.746,-8.765,That's That,Futuristic,53
3,Reggaeton,0.808,0.767,0.722,-4.912,Punto y Aparte,Tego Calderon,60
2,World,0.277,0.206,0.0705,-14.482,This Is the Time (Live),Terry MacAlmon,32
3,Soul,0.52,0.665,0.88,-10.313,Love Hangover,Diana Ross,51
4,Indie,0.546,0.646,0.239,-5.564,Know Me,The Band CAMINO,58
3,Folk,0.789,0.25,0.87,-12.786,"Hey, Good Lookin' - Single Version",Hank Williams,56
4,R&B,0.371,0.583,0.263,-6.805,Stone Cold - Live from Spotify NYC,Demi Lovato,47
2,Opera,0.179,0.266,0.0605,-13.926,Vissi d'arte from Act II of Tosca,Giacomo Puccini,5
4,Reggaeton,0.685,0.912,0.511,-3.411,Me Voy Enamorando,Chino & Nacho,50
0,Hip-Hop,0.523,0.805,0.602,-5.473,Roll Up,Wiz Khalifa,65
1,Classical,0.361,0.155,0.219,-11.435,Fall On Me - English Version,Andrea Bocelli,47
3,Country,0.627,0.637,0.828,-4.716,Wildfire,Zac Brown Band,48
1,Jazz,0.577,0.276,0.352,-16.842,No Ordinary Love,Chris Botti,34
2,Opera,0.213,0.0415,0.0351,-26.031,"Otello / Act 4: ""Piangea cantando nell'erma landa...""",Giuseppe Verdi,10
1,Soul,0.541,0.328,0.104,-7.919,This Time,John Legend,48
4,Rap,0.611,0.981,0.522,-3.503,Deal with the Devil,Pop Evil,52
1,Indie,0.499,0.429,0.277,-10.288,Get to You Again,Mac Ayres,60
3,Blues,0.814,0.541,0.975,-7.0,Cheating and Lying,T.K. Soul,25
3,Hip-Hop,0.531,0.67,0.808,-6.889,Another Time,NxWorries,48
1,Reggae,0.649,0.456,0.496,-10.083,Iya Lovin' Dub (feat. Joey The Hawaiiantist Muraoka),Iya Terra,24
0,Rock,0.448,0.784,0.236,-3.686,Radioactive,Imagine Dragons,73
1,Folk,0.635,0.47,0.571,-11.789,Razor Boy,Steely Dan,44
3,Pop,0.793,0.789,0.606,-3.962,Dan Bilzerian,T-Pain,65
3,Children’s Music,0.546,0.798,0.902,-5.877,My Zero,Ezra Furman,44
3,Movie,0.708,0.889,0.879,-4.937,I Can't Put My Finger On It,Donny Osmond,3
1,Country,0.493,0.37,0.23,-6.537,I Wonder,Kellie Pickler,43
2,Soundtrack,0.142,0.261,0.0572,-14.124,Daredevil,John Paesano,33
1,Comedy,0.572,0.412,0.816,-20.046,1-900-Blame-A-Nigger,Paul Mooney,16
3,Soul,0.739,0.511,0.542,-7.844,Put Your Records On,Corinne Bailey Rae,77
4,Children’s Music,0.609,0.611,0.242,-7.416,Up In The Air,The Revivalists,41
0,Folk,0.471,0.724,0.485,-7.174,Not Giving In,Tom Walker,70
1,Pop,0.784,0.379,0.347,-9.33,&burn (with Vince Staples),Billie Eilish,76
1,Folk,0.717,0.221,0.172,-16.326,That's My Shit,Rainbow Kitten Surprise,53
4,Hip-Hop,0.862,0.716,0.252,-4.686,Jeffer Drive,$uicideBoy$,52
0,Children’s Music,0.443,0.719,0.559,-5.555,Suicide Saturday,Hippo Campus,60
2,Anime,0.0868,0.309,0.0374,-12.12,"Endroll (From ""The Last Emperor"")",Ryuichi Sakamoto,12
2,Opera,0.535,0.154,0.195,-22.525,"Le Comte Ory / Act 1: ""Je ne puis plus longtemps""",Gioachino Rossini,5
0,Anime,0.418,0.932,0.459,-3.214,441,miwa,22
1,Soul,0.368,0.364,0.405,-6.002,You Better Go Now,Billie Holiday,43
0,Rap,0.698,0.707,0.413,-3.778,The Mantra (with Pharrell & Kendrick Lamar),Mike WiLL Made-It,64
3,Folk,0.729,0.267,0.75,-8.63,This Must Be the Place (Naive Melody) [by Talking Heads],Kishi Bashi,59
0,Reggaeton,0.689,0.675,0.604,-4.281,Safari,J Balvin,73
4,Comedy,0.522,0.99,0.131,-10.994,Fire Exit - Remastered,Richard Pryor,20
1,Comedy,0.531,0.252,0.472,-18.711,Alumni,Todd Barry,17
2,Soundtrack,0.396,0.0856,0.0327,-24.822,15 Preludes: XIII. Andante cantabile,Nino Rota,52
0,Country,0.553,0.872,0.638,-2.832,She's Country,Jason Aldean,65
3,Soundtrack,0.575,0.685,0.788,-9.164,Middle Of The Night,Lalo Schifrin,31
0,Blues,0.148,0.959,0.135,-5.803,Haunt You,The Pack a.d.,29
2,Soundtrack,0.122,0.33,0.164,-21.088,Blood on the Pavement,David Arnold & Michael Price,20
4,Children’s Music,0.776,0.601,0.416,-6.041,Do It To Me,DaniLeigh,55
1,Folk,0.348,0.479,0.173,-10.075,Futures,Darlingside,53
1,R&B,0.631,0.314,0.66,-10.614,Interlude: Dad Was Mad,Solange,53
1,Jazz,0.513,0.292,0.229,-16.83,Body and Soul,Thelonious Monk,47
0,Blues,0.349,0.672,0.419,-6.812,My Mind Is Ramblin,The Black Keys,38
4,World,0.466,0.759,0.495,-5.119,Make a Way (Radio Version),I AM THEY,31
0,Blues,0.504,0.638,0.714,-4.749,Running Out of Lies,Willie Clayton,25
4,Alternative,0.659,0.687,0.517,-9.744,Six Degrees,BADBADNOTGOOD,43
3,Reggae,0.72,0.586,0.748,-4.811,Love Found,Stick Figure,28
4,Blues,0.595,0.53,0.414,-5.985,Know My Name,The Bones of J.R. Jones,30
1,Indie,0.356,0.399,0.259,-9.357,I Have Lost My Pearls,Gus Dapperton,50
0,Ska,0.696,0.931,0.858,-2.587,Pánico,Inspector,49
3,Blues,0.717,0.534,0.709,-7.84,I'm Ready - Single Version,Muddy Waters,33
3,Alternative,0.649,0.764,0.703,-6.442,Grown Up,Danny Brown,57
2,Soundtrack,0.106,0.232,0.0346,-21.734,Path 3 (7676) - Pt. 5,Max Richter,40
0,Alternative,0.443,0.813,0.691,-7.274,Do You Wanna Get High?,Weezer,44
1,Movie,0.407,0.36,0.518,-13.509,"Prolog, 1. del",Alan Menken,7
0,Blues,0.69,0.5,0.586,-16.145,Lay Down Sally,Eric Clapton,57
2,Movie,0.327,0.149,0.428,-17.968,Can You Feel The Love Tonight,Joseph Williams,42
1,Hip-Hop,0.67,0.515,0.422,-6.977,All Me,Drake,70
4,Electronic,0.527,0.633,0.364,-8.369,This Wild Darkness,Moby,27
0,Comedy,0.37,0.851,0.0756,-13.08,Cross Country,Steven Wright,24
1,Folk,0.447,0.331,0.168,-12.581,My Sweet Refuge,Roo Panes,49
4,Children’s Music,0.495,0.931,0.617,-5.336,Mountain At My Gates,Foals,68
0,Rap,0.761,0.76,0.492,-6.275,See Me,Tech N9ne,48
1,Electronic,0.665,0.522,0.182,-15.619,Brussels,Underworld,0
1,Indie,0.359,0.121,0.158,-10.514,I Wish I Knew,Sharon Van Etten,54
0,Pop,0.545,0.65,0.121,-5.853,Inside Out,The Chainsmokers,61
3,Reggae,0.655,0.653,0.592,-7.229,I Love (feat. Morgan Heritage),Natiruts,59
0,World,0.495,0.669,0.281,-7.05,Touching Heaven - Sarmo Remix,Influence Music,33
1,Folk,0.575,0.256,0.324,-11.074,Mercy Now,Mary Gauthier,56
1,R&B,0.793,0.356,0.501,-16.942,9pm on a Sunday,khai dreams,50
3,Folk,0.642,0.727,0.712,-6.506,The Last DJ,Tom Petty and the Heartbreakers,40
2,Soundtrack,0.122,0.0521,0.0381,-28.347,Drago,Ludwig Goransson,42
2,Opera,0.288,0.0248,0.058,-29.636,"Siegfried, WWV 86C, Act II (Highlights): Ist mir doch fast, als sprächen die Vöglein zu mir",Richard Wagner,18
4,Dance,0.658,0.919,0.516,-2.455,Hello,Karmin,47
3,Rock,0.656,0.588,0.707,-9.836,Hand in My Pocket,Alanis Morissette,52
4,Comedy,0.627,0.769,0.456,-9.084,I'll Show You One Photo,Dan Cummins,29
4,Indie,0.553,0.89,0.674,-4.879,Legends Are Made,Sam Tinnesz,59
1,Indie,0.257,0.409,0.0794,-10.828,Only Ones Who Know,Arctic Monkeys,52
2,Opera,0.235,0.269,0.08,-16.332,"Lucia di Lammermoor / Act 2: ""Dov'è Lucia?""",Gaetano Donizetti,8
0,Indie,0.57,0.536,0.443,-10.317,Belong to You,Sabrina Claudio,57
0,Country,0.55,0.774,0.469,-4.397,Act Like You Don't,Brooke Eden,49
3,R&B,0.691,0.859,0.931,-5.774,Phresh Out The Runway,Rihanna,47
3,Blues,0.61,0.552,0.8,-5.804,Going Back To Where I Belong,Sugar Pie DeSanto,29
3,Dance,0.821,0.637,0.778,-4.276,Prayers Up (feat. Travis Scott & A-Trak),Calvin Harris,61
4,Folk,0.623,0.607,0.445,-8.602,Baudelaire,Angus & Julia Stone,40
4,Blues,0.404,0.726,0.214,-7.099,The Night They Drove 'Ol Dixie Down,The Black Crowes,32
2,Opera,0.358,0.156,0.0805,-18.412,"Les Contes d'Hoffmann, Act I (Prologue): Notte e giorno mal dormire...Il était une fois à la cour d'Eisenach (Nicklausse,Hoffmann,Herman,Nathanaël,Chorus)",Jacques Offenbach,3
3,Rock,0.612,0.791,0.786,-3.519,Farmer's Daughter,Rodney Atkins,65
0,Anime,0.392,0.595,0.505,-1.65,Powder Snow,ASIAN KUNG-FU GENERATION,15
4,Ska,0.456,0.922,0.73,-3.995,Chick Magnet,MxPx,44
1,Children’s Music,0.474,0.513,0.149,-6.098,Hear You Me,Jimmy Eat World,58
0,Electronic,0.743,0.959,0.365,-3.333,Fake Hands,Boogie T,29
1,Folk,0.438,0.464,0.288,-9.131,Same Old Lang Syne,Dan Fogelberg,44
3,R&B,0.734,0.604,0.463,-6.947,Don't Lose,Elder Island,54
0,Pop,0.416,0.741,0.286,-4.001,Pain,Three Days Grace,68
0,Alternative,0.419,0.971,0.565,-2.722,In Another Time,Disturbed,54
0,Reggaeton,0.733,0.83,0.725,-4.532,Que Sera,Baby Rasta & Gringo,35
4,Country,0.592,0.905,0.692,-4.324,Mind Reader - Live from Spotify NYC,Dustin Lynch,38
1,Hip-Hop,0.814,0.434,0.39,-9.367,Speak Up,Jay Critch,49
2,Classical,0.378,0.219,0.26,-18.467,"Symphony No. 9 in D Minor, Op. 125 - ""Choral"": 2. Molto vivace - Live",Ludwig van Beethoven,35
4,Comedy,0.506,0.667,0.462,-12.983,Black Sambo,Eddie Murphy,18
0,World,0.442,0.861,0.518,-7.761,Chan Chan - Live,Buena Vista Social Club,46
0,Blues,0.556,0.592,0.675,-8.519,Big Log - 2006 Remaster,Robert Plant,52
3,Dance,0.791,0.813,0.913,-3.444,I Want It All - Original Version,High School Musical Cast,56
2,Opera,0.389,0.096,0.442,-23.588,"Otello / Act 3: ""Vieni; l'aula è deserta""",Giuseppe Verdi,8
4,Alternative,0.464,0.81,0.22,-5.543,"REISE, REISE",Rammstein,48
2,Opera,0.244,0.12,0.0537,-24.354,"Les contes d'Hoffmann, Act II: Tu ne chanteras plus? ...Chère enfant! (Live)",Jacques Offenbach,1
3,Country,0.711,0.407,0.875,-11.142,Is Anybody Goin' to San Antone,Charley Pride,46
3,Dance,0.804,0.898,0.836,-5.769,Catchy Song,Dillon Francis,59
0,Ska,0.563,0.888,0.947,-6.843,Run Away,The Chinkees,17
4,Ska,0.531,0.751,0.53,-7.566,Un Millón De Años Luz - Remasterizado 2007,Soda Stereo,51
1,Classical,0.602,0.211,0.528,-18.456,"Concerto for 2 Trumpets in C Major, RV 537 (Arr. by R. Leppard): I. Allegro",Antonio Vivaldi,41
3,Reggaeton,0.76,0.708,0.739,-5.248,Mi Llamada,Rauw Alejandro,64
0,Folk,0.457,0.487,0.49,-9.572,Pluto,Sleeping At Last,50
0,Anime,0.503,0.917,0.946,-3.751,fuss fuzz,黒崎真音,15
4,Comedy,0.523,0.948,0.0816,-14.875,They Lie To Us,Eddie Izzard,12
1,Children’s Music,0.361,0.302,0.142,-11.791,Marika Is Sleeping,The Japanese House,48
1,Folk,0.611,0.584,0.421,-12.108,While You See A Chance,Steve Winwood,60
0,Dance,0.693,0.964,0.536,-6.452,Dota,Basshunter,51
3,Ska,0.837,0.781,0.577,-3.939,Tu Voz,Los Cafres,41
0,Alternative,0.443,0.909,0.443,-4.082,Lie To Me,12 Stones,44
1,Folk,0.481,0.201,0.159,-15.272,Radio cure,Wilco,43
4,Blues,0.611,0.6,0.561,-5.751,Beyond - Vibe Tape Mix,Leon Bridges,36
4,Comedy,0.591,0.809,0.521,-10.04,How's Billy?,John Heffron,11
3,R&B,0.693,0.695,0.553,-8.435,Time,Jungle,48
4,Alternative,0.758,0.523,0.349,-8.167,The Fruits,Col3trane,50
1,Pop,0.614,0.527,0.354,-6.374,Hold My Girl,George Ezra,81
4,Electronic,0.765,0.726,0.314,-11.121,Ptolemy,Aphex Twin,41
0,Children’s Music,0.501,0.472,0.559,-7.113,Bambi - Recorded at Spotify Studios NYC,Hippo Campus,47
0,Rock,0.472,0.751,0.0736,-5.253,Love It If We Made It,The 1975,77
3,Reggaeton,0.727,0.914,0.54,-4.779,Que Es la Que Hay,Ivy Queen,26
0,Anime,0.538,0.75,0.956,-14.274,Hurry!,Nobuo Uematsu,33
4,Comedy,0.29,0.994,0.0351,-4.427,Latinos Work,George Lopez,26
4,Ska,0.308,0.926,0.193,-12.683,TV Party,Black Flag,50
0,Pop,0.433,0.778,0.217,-4.68,Never Too Late,Three Days Grace,70
3,Reggae,0.694,0.43,0.81,-7.649,White Boy Reggae,Bumpin Uglies,35
0,Ska,0.32,0.976,0.421,-3.725,Jump,Less Than Jake,25
3,Dance,0.689,0.601,0.654,-6.584,Cliffs Edge,Hayley Kiyoko,58
1,Hip-Hop,0.87,0.35,0.175,-6.082,Don't Come Out The House (with 21 Savage),Metro Boomin,81
4,Electronic,0.559,0.744,0.14,-7.899,Arabian Acid,Shlump,23
4,Pop,0.635,0.718,0.408,-5.168,Hypnotic,Zella Day,60
3,Indie,0.598,0.785,0.824,-3.488,Echo,Swizz Beatz,57
2,Classical,0.162,0.0518,0.0376,-19.834,Morning Mood,Edvard Grieg,37
0,Anime,0.51,0.787,0.623,-9.352,Monocro No Kiss (Anime Version),SID,41
4,Soul,0.559,0.496,0.36,-9.437,Reunited,Peaches & Herb,49
1,Pop,0.661,0.368,0.211,-7.342,Dreams,Solange,72
1,Pop,0.707,0.222,0.556,-11.716,Little Things,One Direction,76
1,Rap,0.604,0.435,0.112,-9.191,Worth It,Young Thug,53
3,Jazz,0.679,0.642,0.8,-14.377,Push Push (feat. Duane Allman),Herbie Mann,31
0,Ska,0.394,0.996,0.267,-2.966,Make It Out Alive,Rancid,31
3,Soul,0.783,0.795,0.832,-9.81,Me and Baby Brother,War,32
1,Folk,0.506,0.271,0.337,-10.234,Michael Row the Boat Ashore,"Peter, Paul and Mary",41
1,Reggaeton,0.767,0.487,0.31,-9.047,Intro,El Alfa,36
3,Dance,0.533,0.673,0.696,-7.26,"No, No, No",Thalía,54
0,Rap,0.731,0.725,0.351,-5.21,Mask Off - Marshmello Remix,Future,69
1,R&B,0.445,0.309,0.153,-12.517,You're the One That I Want,Lo-Fang,58
3,Soul,0.752,0.744,0.583,-7.16,Small Victories,Warm Brew,42
3,Folk,0.771,0.499,0.855,-11.666,Brass in Pocket,Pretenders,45
1,Soundtrack,0.562,0.36,0.0366,-12.836,The Terminal Show,Akira Yamaoka,28
3,Rap,0.75,0.776,0.519,-7.561,Durgaflowz,Ski Mask The Slump God,57
3,R&B,0.622,0.882,0.762,-5.59,Green Light (feat. André 3000),John Legend,58
1,World,0.319,0.409,0.0378,-9.234,My Offering (feat. Meredith Mauldin),UPPERROOM,31
3,Jazz,0.711,0.859,0.769,-4.575,Bass Me Baby,Annella,38
3,Children’s Music,0.852,0.572,0.569,-5.086,Sunshine,Atmosphere,57
4,Country,0.443,0.549,0.689,-11.984,Redneck Mother,Ray Wylie Hubbard,41
1,Country,0.425,0.314,0.311,-9.072,Slow Burn - Yours Truly: 2018,Danielle Bradbery,44
3,Reggaeton,0.652,0.537,0.785,-6.163,Despues de Ti,Felipe Peláez,38
4,Pop,0.578,0.577,0.154,-5.997,Can't Be Broken,Lil Wayne,70
3,Rock,0.607,0.795,0.815,-5.137,Wake Me Up Before You Go-Go - Remastered,Wham!,61
0,Country,0.302,0.695,0.517,-6.22,Lucky Him,Shotgun Rider,40
2,Opera,0.345,0.11,0.237,-17.323,Carmen Act 1: L'amour est un oiseau rebelle,Maria Callas,21
3,R&B,0.824,0.474,0.47,-6.878,Childish,LambC,53
3,Jazz,0.509,0.73,0.84,-7.398,Bruca Manigua - Live,Buena Vista Social Club,39
0,Pop,0.586,0.865,0.468,-4.092,Power,Little Mix,73
0,Rap,0.689,0.584,0.676,-5.768,Playinwitme (feat. Kehlani),KYLE,80
2,Children's Music,0.435,0.123,0.171,-21.523,Meadow Song,Kim Mitzo Thompson,0
0,Alternative,0.61,0.657,0.304,-4.185,God And Guns,Aaron Lewis,43
3,Reggae,0.647,0.807,0.68,-4.749,Marsha,Current Swell,36
1,Reggae,0.63,0.432,0.541,-9.776,Begin Again,Dispatch,38
1,Anime,0.55,0.328,0.248,-6.293,Yuen,ASCA,21
0,Rock,0.479,0.884,0.452,-4.762,All Around Me,Flyleaf,65
3,Children's Music,0.779,0.449,0.968,-6.067,Yellow Submarine,Nursery Rhymes ABC,0
1,Indie,0.47,0.451,0.501,-9.369,A closeness,Dermot Kennedy,70
2,Classical,0.122,0.137,0.0458,-21.78,"Serse / Act 1 HWV40: ""Ombra mai fu""",George Frideric Handel,35
1,Soul,0.438,0.476,0.434,-12.558,Dove,Cymande,50
1,Jazz,0.384,0.206,0.667,-11.961,One Step Ahead - Remastered,Aretha Franklin,48
0,Hip-Hop,0.664,0.821,0.362,-6.134,Upgrade,Logic,58
2,Classical,0.161,0.0316,0.0338,-24.25,"Symphony No. 9 in E Minor, Op. 95, ""From the New World"": Largo",Antonín Dvořák,29
4,Comedy,0.439,0.925,0.268,-5.42,Boysenberries / Cake Porn,Pete Holmes,32
1,Children's Music,0.694,0.201,0.0869,-14.332,Frere Jacques,Music For Little People Choir,11
1,Jazz,0.401,0.131,0.144,-12.738,I’ve Got A Crush On You,Tony Bennett,47
4,Indie,0.67,0.756,0.402,-4.299,Open Your Eyes,STRFKR,60
2,Movie,0.355,0.261,0.264,-15.966,An Unusual Prince / Once Upon A Dream - Soundtrack,Mary Costa,13
3,Children's Music,0.638,0.453,0.821,-10.702,Green Grass Grows All Around,David Landau,1
3,Blues,0.554,0.927,0.853,-3.163,Bad Time - Remastered 2002,Grand Funk Railroad,32
3,Dance,0.842,0.666,0.799,-2.662,Worship,MAX,54
4,Hip-Hop,0.644,0.582,0.372,-6.572,Didn't Know Better (feat. Breana Marin),Ivan B,57
2,Soundtrack,0.186,0.106,0.039,-27.773,Space 17 (chains) - Pt. 7,Max Richter,32
4,Jazz,0.492,0.865,0.752,-6.232,De Mí Enamórate,Tito Nieves,46
4,Electronic,0.791,0.91,0.305,-1.993,Move Mint - 4B Remix,Herobust,45
4,Comedy,0.543,0.945,0.23,-6.174,Fired From The Hollywood Squares,Bobcat Goldthwait,24
3,Reggaeton,0.625,0.71,0.945,-9.301,Como Dice Que Dijo (skit),Daddy Yankee,23
1,Rock,0.76,0.428,0.459,-8.768,I Got Loaded,The Wood Brothers,59
4,Hip-Hop,0.768,0.735,0.303,-2.511,Caile (feat. Zion & De La Ghetto),Revol,67
1,Opera,0.622,0.138,0.548,-20.359,Giselle / Act 2: No. 19 Variation d'Albrecht,Adolphe Adam,14
4,Alternative,0.564,0.738,0.383,-7.92,Crack Rock,Frank Ocean,55
1,Pop,0.457,0.337,0.184,-10.825,Disconnect,6LACK,65
0,Soul,0.577,0.784,0.464,-7.984,If You Only Knew - graves Remix,What So Not,53
1,Comedy,0.583,0.464,0.45,-19.747,Sugar Ray,Todd Barry,18
3,Hip-Hop,0.887,0.498,0.713,-10.041,seven,bbno$,51
0,Children's Music,0.48,0.393,0.59,-9.092,Grands Battements: Great Crush Collision,Kimbo Children's Music,0
0,World,0.356,0.725,0.142,-6.036,First Love - Live,Hillsong Young & Free,39
4,Reggae,0.562,0.766,0.573,-6.539,Crazy Baldhead - Live at the Stanley Theatre - 9/23/1980,Bob Marley & The Wailers,29
4,Comedy,0.434,0.834,0.561,-15.762,Five Levels Of Fatness,Gabriel Iglesias,39
4,Country,0.411,0.942,0.859,-3.62,Stomp And Holler,Hayes Carll,40
3,Movie,0.873,0.613,0.968,-10.229,Les poissons côtiers,Jean Claude Corbel,0
4,Electronic,0.479,0.678,0.227,-12.17,Robot Rock / Oh Yeah,Daft Punk,50
1,Folk,0.491,0.327,0.0877,-7.931,Live Forever,Drew Holcomb & The Neighbors,40
4,R&B,0.435,0.691,0.344,-5.478,Would You Mind,Janet Jackson,49
0,Rap,0.312,0.614,0.356,-6.073,superstars,Christian French,57
0,World,0.416,0.758,0.19,-6.249,All Glory,Matt Redman,39
2,Soundtrack,0.0912,0.0519,0.0374,-19.142,Krennic's Aspirations,Michael Giacchino,34
1,Rap,0.875,0.54,0.247,-8.182,Mind On A Milli (feat. Hoodrich Pablo Juan),Gunna,55
4,Blues,0.614,0.744,0.502,-7.167,Willie Nelson,Clutch,34
4,Soul,0.62,0.789,0.444,-4.265,It Kills Me,Melanie Fiona,49
3,Electronic,0.929,0.449,0.612,-10.425,Most Really Pretty Girls Have Pretty Ugly Feet,HNNY,52
1,Rock,0.656,0.439,0.524,-9.212,Oppsie,Good Morning,62
4,Children’s Music,0.519,0.513,0.186,-7.799,Flinch,Alanis Morissette,0
0,Electronic,0.484,0.989,0.478,0.491,No Other,12th Planet,25
2,Classical,0.313,0.0819,0.0873,-27.677,"Piano Sonata No. 22 in F Major, Op. 54: I. In tempo d'un minuetto",Ludwig van Beethoven,38
2,Classical,0.331,0.232,0.0692,-17.72,"Marche slave (Slavonic March), Op. 31",Pyotr Ilyich Tchaikovsky,37
3,Soul,0.823,0.558,0.674,-7.119,Stay Flo,Solange,75
1,World,0.194,0.37,0.11,-11.191,One Thirst,Bethel Music,41
1,R&B,0.554,0.155,0.325,-18.272,Bugs Life,Tierra Whack,55
0,Comedy,0.576,0.968,0.183,-7.48,"Bush, Cheney, And The Obamas - Explicit Audio",Robin Williams,45
2,Opera,0.17,0.277,0.0683,-13.769,Messa da Requiem: 2. Rex tremendae,Giuseppe Verdi,7
3,Reggae,0.725,0.742,0.886,-6.867,Silver Words,Ken Boothe,28
3,Reggaeton,0.82,0.682,0.904,-4.752,Deseos,Tony Dize,36
4,Electronic,0.633,0.657,0.204,-7.228,On Me - DMVU Remix,UZ,25
3,Reggae,0.694,0.687,0.885,-7.673,Wide Awake,The Expendables,27
0,Alternative,0.544,0.802,0.59,-4.152,Never Gonna Be Alone,Nickelback,58
4,Blues,0.467,0.52,0.576,-7.131,Oaxaca,Canned Heat,30
4,Alternative,0.563,0.684,0.501,-7.413,Sour Soul,BADBADNOTGOOD,46
2,Soundtrack,0.181,0.00868,0.0347,-25.644,A New Recruit,Henry Jackman,27
4,Ska,0.344,0.991,0.285,-4.102,Bleed Alright,Dwarves,21
3,Soul,0.774,0.803,0.813,-4.959,Shake Your Body (Down to the Ground) - Single Edit,The Jacksons,59
0,Hip-Hop,0.583,0.623,0.275,-6.876,Slater,"Tyler, The Creator",53
1,Children's Music,0.744,0.375,0.291,-11.949,Water,Children Songs Company,0
3,R&B,0.868,0.612,0.395,-5.173,Numb,Nick Jonas,45
0,Children’s Music,0.55,0.518,0.233,-8.949,Agnes,Glass Animals,61
3,Jazz,0.647,0.82,0.801,-6.816,Loco,Héctor Lavoe,44
1,World,0.352,0.265,0.217,-10.833,Love Came Down,Brian Johnson,42
2,Folk,0.277,0.216,0.106,-10.87,By the River - Mahogany Sessions,Stu Larsen,46
4,Children’s Music,0.583,0.819,0.41,-6.047,TAKE MY FIRE,Switchfoot,49
4,Rap,0.509,0.689,0.695,-5.034,Stuck (with Arin Ray),EARTHGANG,62
0,Hip-Hop,0.809,0.581,0.369,-8.294,Chaos,Rich Brian,56
0,Children’s Music,0.519,0.825,0.581,-3.087,Chelsea Dagger,The Fratellis,63
3,Movie,0.589,0.555,0.886,-8.99,Cincinnati,Justin Hurwitz,26
1,Indie,0.667,0.407,0.547,-9.467,Tesselation,Mild High Club,58
0,Electronic,0.393,0.844,0.148,-4.517,Alamo - Jaxx Da Fishworks Remix,Boombox Cartel,36
4,Dance,0.594,0.721,0.253,-7.812,Green Light,Lorde,74
3,Folk,0.736,0.817,0.962,-5.982,Abracadabra - Remastered 2017,Steve Miller Band,61
1,Jazz,0.68,0.15,0.315,-11.423,"I'm Lazy, That's All",Catherine Russell,41
0,Children’s Music,0.435,0.988,0.0952,-3.161,Stuck in My Ways,Five Finger Death Punch,53
1,Country,0.569,0.36,0.196,-10.558,Tryin' To Get Over You,Vince Gill,44
0,Electronic,0.675,0.611,0.519,-5.31,Northwest,Aim,37
1,Folk,0.526,0.186,0.32,-13.594,Lone Pine Hill,Justin Townes Earle,52
4,Country,0.576,0.764,0.502,-4.108,Something Tonight,Taylor Acorn,61
1,World,0.283,0.445,0.0898,-9.646,All Hail King Jesus,Jeremy Riddle,56
